"su_su_no","plot_plot_no","tree_lucs","lucc","tree_no","tree_or_stump","tree_species_code","tree_species_scientific_name","tree_species_vernacular_name","tree_species_language_code","tree_species_language_variety","other_species","tree_axis_distance","tree_axis_distance_unit_name","tree_left_axis","tree_left_axis_unit_name","tree_right_axis","tree_right_axis_unit_name","diameter","diameter_unit_name","tree_dbh","tree_dbh_unit_name","tree_diameter_height","tree_diameter_height_unit_name","years_since_cut","tree_height","tree_height_unit_name","tree_bole_height","tree_bole_height_unit_name","stem_quality","crown_condition","overall_tree_condition","causative_agent.1.","causative_agent_qualifier.1.","causative_agent.2.","causative_agent_qualifier.2.","causative_agent.3.","causative_agent_qualifier.3.","decomposition_status","branch1_diameter","branch1_diameter_unit_name","branch1_length","branch1_length_unit_name","branch2_diameter","branch2_diameter_unit_name","branch2_length","branch2_length_unit_name","branch3_diameter","branch3_diameter_unit_name","branch3_length","branch3_length_unit_name","branch4_diameter","branch4_diameter_unit_name","branch4_length","branch4_length_unit_name","x_head","y_head","x_utm","y_utm","srs"
614,2,1,"FSD",9,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,91,NA,0,NA,2,NA,13,NA,13,NA,1.3,NA,NA,7,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670105.936100713,1239605.87759137,"EPSG:32635"
614,2,1,"FSD",10,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,101,NA,0,NA,2,NA,14,NA,13,NA,1.3,NA,NA,7,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670115.936100713,1239605.87759137,"EPSG:32635"
614,2,1,"FSD",11,"stump","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,105,NA,1,NA,0,NA,20,NA,20,NA,1.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670119.936100713,1239608.87759137,"EPSG:32635"
614,2,1,"FSD",12,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,186,NA,0,NA,3,NA,24,NA,20,NA,1.3,NA,NA,8,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670200.936100713,1239604.87759137,"EPSG:32635"
614,2,1,"FSD",13,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,189,NA,0,NA,6,NA,14,NA,14,NA,0.8,NA,NA,6,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670203.936100713,1239601.87759137,"EPSG:32635"
614,2,1,"FSD",14,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,189,NA,0,NA,3,NA,17,NA,16,NA,1.3,NA,NA,4,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670203.936100713,1239604.87759137,"EPSG:32635"
614,2,1,"FSD",15,"tree","BOS/PAP","Boswellia papyrifera",NA,NA,NA,NA,191,NA,0,NA,10,NA,25,NA,25,NA,1,NA,NA,10,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670205.936100713,1239597.87759137,"EPSG:32635"
614,2,1,"FSD",16,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,204,NA,5,NA,0,NA,10,NA,10,NA,0.5,NA,NA,4,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670218.936100713,1239612.87759137,"EPSG:32635"
614,2,1,"FSD",17,"tree","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,215,NA,0,NA,2,NA,37,NA,37,NA,1,NA,NA,11,NA,1.1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670229.936100713,1239605.87759137,"EPSG:32635"
614,2,1,"FSD",18,"tree","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,215,NA,3,NA,0,NA,29,NA,27,NA,1.3,NA,NA,11,NA,2.2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670014.936100713,1239607.87759137,670229.936100713,1239610.87759137,"EPSG:32635"
614,3,1,"FD",1,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,8,NA,0,NA,7,NA,36,NA,34,NA,1.1,NA,NA,9,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670495.839641371,1239605.58145516,"EPSG:32635"
614,3,1,"FD",2,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,14,NA,0,NA,6,NA,36,NA,34,NA,1.3,NA,NA,10,NA,1.6,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670496.839641371,1239599.58145516,"EPSG:32635"
614,3,1,"FD",3,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,20,NA,0,NA,6,NA,24,NA,22,NA,1.3,NA,NA,10,NA,2.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670496.839641371,1239593.58145516,"EPSG:32635"
614,3,1,"FD",4,"tree","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,26,NA,2,NA,0,NA,17,NA,16,NA,1.3,NA,NA,3,NA,1.5,NA,1,5,4,6,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670504.839641371,1239587.58145516,"EPSG:32635"
614,3,1,"FD",5,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,30,NA,5,NA,0,NA,18,NA,18,NA,0.5,NA,NA,8,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670507.839641371,1239583.58145516,"EPSG:32635"
614,3,1,"FD",6,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,34,NA,0,NA,3,NA,13,NA,11,NA,1.3,NA,NA,10,NA,2.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670499.839641371,1239579.58145516,"EPSG:32635"
614,3,1,"FD",7,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,34,NA,0,NA,3,NA,27,NA,27,NA,0.3,NA,NA,10,NA,0.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670499.839641371,1239579.58145516,"EPSG:32635"
614,3,1,"FD",8,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,37,NA,0,NA,5,NA,151,NA,3,NA,1.3,NA,NA,9,NA,2.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670497.839641371,1239576.58145516,"EPSG:32635"
614,3,1,"FD",9,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,40,NA,2,NA,0,NA,14,NA,13,NA,1.2,NA,NA,8,NA,1.3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670504.839641371,1239573.58145516,"EPSG:32635"
614,3,1,"FD",10,"tree","TER/BRO","Terminalia brownii",NA,NA,NA,NA,50,NA,10,NA,0,NA,23,NA,21,NA,1.2,NA,NA,7,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670512.839641371,1239563.58145516,"EPSG:32635"
614,3,1,"FD",11,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,50,NA,0,NA,10,NA,15,NA,14,NA,1.3,NA,NA,6,NA,2.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670492.839641371,1239563.58145516,"EPSG:32635"
614,3,1,"FD",12,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,59,NA,0,NA,6,NA,25,NA,23,NA,1.3,NA,NA,12,NA,2.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670496.839641371,1239554.58145516,"EPSG:32635"
614,3,1,"FD",13,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,59,NA,0,NA,6,NA,11,NA,10,NA,1.3,NA,NA,6,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670496.839641371,1239554.58145516,"EPSG:32635"
614,3,1,"FD",14,"tree","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,82,NA,0,NA,5,NA,24,NA,22,NA,1.3,NA,NA,7,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670497.839641371,1239531.58145516,"EPSG:32635"
614,3,1,"FD",15,"tree","GAR/AQU","Gardenia aqualla",NA,NA,NA,NA,104,NA,0,NA,5,NA,14,NA,11,NA,1.3,NA,NA,4,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670497.839641371,1239509.58145516,"EPSG:32635"
614,3,1,"FD",16,"tree","SCL/BIR","Sclerocarya birrea",NA,NA,NA,NA,107,NA,9,NA,0,NA,33,NA,30,NA,1.3,NA,NA,12,NA,3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670511.839641371,1239506.58145516,"EPSG:32635"
614,3,1,"FD",17,"tree","XEM/NIL","Xeromphis nilotica",NA,NA,NA,NA,129,NA,1,NA,0,NA,22,NA,21,NA,0.6,NA,NA,5,NA,0.7,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670503.839641371,1239484.58145516,"EPSG:32635"
614,3,1,"FD",18,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,129,NA,0,NA,8,NA,14,NA,13,NA,1.3,NA,NA,6,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670494.839641371,1239484.58145516,"EPSG:32635"
614,3,1,"FD",19,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,134,NA,2,NA,0,NA,17,NA,17,NA,0.5,NA,NA,7,NA,0.6,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670504.839641371,1239479.58145516,"EPSG:32635"
614,3,1,"FD",20,"tree","GRE/MOL","Grewia mollis",NA,NA,NA,NA,138,NA,5,NA,0,NA,24,NA,24,NA,0.7,NA,NA,2,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670507.839641371,1239475.58145516,"EPSG:32635"
614,3,1,"FD",21,"tree","DAL/MEL","Dalbergia melanoxylon",NA,NA,NA,NA,138,NA,5,NA,0,NA,18,NA,18,NA,0.3,NA,NA,6,NA,0.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670507.839641371,1239475.58145516,"EPSG:32635"
614,3,1,"FD",22,"tree","DAL/MEL","Dalbergia melanoxylon",NA,NA,NA,NA,140,NA,6,NA,0,NA,14,NA,4,NA,0.6,NA,NA,4,NA,0.7,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670508.839641371,1239473.58145516,"EPSG:32635"
614,3,1,"FD",23,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,144,NA,6,NA,0,NA,23,NA,23,NA,1,NA,NA,4,NA,1.1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670508.839641371,1239469.58145516,"EPSG:32635"
614,3,1,"FD",24,"tree","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,155,NA,6,NA,0,NA,36,NA,36,NA,1,NA,NA,11,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670508.839641371,1239458.58145516,"EPSG:32635"
614,3,1,"FD",25,"tree","SCL/BIR","Sclerocarya birrea",NA,NA,NA,NA,157,NA,10,NA,0,NA,56,NA,54,NA,1.3,NA,NA,12,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670512.839641371,1239456.58145516,"EPSG:32635"
614,3,1,"FD",26,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,160,NA,2,NA,0,NA,151,NA,15,NA,0.6,NA,NA,6,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670504.839641371,1239453.58145516,"EPSG:32635"
614,3,1,"FD",27,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,165,NA,0,NA,6,NA,141,NA,12,NA,1.3,NA,NA,7,NA,3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670496.839641371,1239448.58145516,"EPSG:32635"
614,3,1,"FD",28,"tree","XEM/NIL","Xeromphis nilotica",NA,NA,NA,NA,166,NA,0,NA,3,NA,18,NA,16,NA,1.2,NA,NA,6,NA,1.3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670499.839641371,1239447.58145516,"EPSG:32635"
614,3,1,"FD",29,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,168,NA,0,NA,4,NA,151,NA,13,NA,1.3,NA,NA,7,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670498.839641371,1239445.58145516,"EPSG:32635"
614,3,1,"FD",30,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,171,NA,0,NA,1,NA,13,NA,11,NA,1.3,NA,NA,6,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670501.839641371,1239442.58145516,"EPSG:32635"
614,3,1,"FD",31,"tree","XEM/NIL","Xeromphis nilotica",NA,NA,NA,NA,172,NA,1,NA,0,NA,15,NA,15,NA,1,NA,NA,4,NA,1.3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670503.839641371,1239441.58145516,"EPSG:32635"
614,3,1,"FD",32,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,176,NA,2,NA,0,NA,12,NA,12,NA,1,NA,NA,5,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670504.839641371,1239437.58145516,"EPSG:32635"
614,3,1,"FD",33,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,228,NA,1,NA,0,NA,40,NA,40,NA,0.5,NA,NA,8,NA,0.6,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670503.839641371,1239385.58145516,"EPSG:32635"
614,3,1,"FD",34,"tree","DAL/MEL","Dalbergia melanoxylon",NA,NA,NA,NA,230,NA,0,NA,2,NA,24,NA,22,NA,1,NA,NA,8,NA,1.1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670500.839641371,1239383.58145516,"EPSG:32635"
614,3,1,"FD",35,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,234,NA,0,NA,1,NA,31,NA,29,NA,1.3,NA,NA,10,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670502.839641371,1239613.58145516,670501.839641371,1239379.58145516,"EPSG:32635"
614,4,1,"FD",1,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,40,NA,1,NA,0,NA,36,NA,33,NA,1.3,NA,NA,12,NA,3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670469.439841664,1239109.14077925,"EPSG:32635"
614,4,1,"FD",2,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,89,NA,0,NA,8,NA,14,NA,12,NA,1.3,NA,NA,6,NA,1.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670420.439841664,1239118.14077925,"EPSG:32635"
614,4,1,"FD",3,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,89,NA,0,NA,8,NA,25,NA,24,NA,1.2,NA,NA,7,NA,1.3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670420.439841664,1239118.14077925,"EPSG:32635"
614,4,1,"FD",4,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,89,NA,0,NA,8,NA,38,NA,35,NA,1.3,NA,NA,11,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670420.439841664,1239118.14077925,"EPSG:32635"
614,4,1,"FD",5,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,96,NA,4,NA,0,NA,33,NA,32,NA,1.1,NA,NA,10,NA,1.3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670413.439841664,1239106.14077925,"EPSG:32635"
614,4,1,"FD",6,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,106,NA,0,NA,2,NA,141,NA,12,NA,1.3,NA,NA,6,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670403.439841664,1239112.14077925,"EPSG:32635"
614,4,1,"FD",7,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,110,NA,3,NA,0,NA,16,NA,16,NA,0.6,NA,NA,6,NA,0.7,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670399.439841664,1239107.14077925,"EPSG:32635"
614,4,1,"FD",8,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,110,NA,0,NA,4,NA,18,NA,16,NA,1.3,NA,NA,5,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670399.439841664,1239114.14077925,"EPSG:32635"
614,4,1,"FD",9,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,114,NA,1,NA,0,NA,16,NA,13,NA,1.3,NA,NA,5,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670395.439841664,1239109.14077925,"EPSG:32635"
614,4,1,"FD",10,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,114,NA,0,NA,3,NA,18,NA,16,NA,1.3,NA,NA,5,NA,2.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670395.439841664,1239113.14077925,"EPSG:32635"
614,4,1,"FD",11,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,140,NA,5,NA,0,NA,38,NA,38,NA,0.5,NA,NA,9,NA,0.6,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670369.439841664,1239105.14077925,"EPSG:32635"
614,4,1,"FD",12,"tree","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,142,NA,9,NA,0,NA,33,NA,33,NA,0.3,NA,NA,3,NA,0.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670367.439841664,1239101.14077925,"EPSG:32635"
614,4,1,"FD",13,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,154,NA,1,NA,0,NA,10,NA,10,NA,1,NA,NA,3,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670355.439841664,1239109.14077925,"EPSG:32635"
614,4,1,"FD",14,"tree","DAL/MEL","Dalbergia melanoxylon",NA,NA,NA,NA,167,NA,0,NA,8,NA,22,NA,22,NA,0.6,NA,NA,7,NA,0.7,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670342.439841664,1239118.14077925,"EPSG:32635"
614,4,1,"FD",15,"stump","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,171,NA,0,NA,8,NA,32,NA,32,NA,0.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670338.439841664,1239118.14077925,"EPSG:32635"
614,4,1,"FD",16,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,205,NA,0,NA,5,NA,23,NA,23,NA,0.3,NA,NA,8,NA,0.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670304.439841664,1239115.14077925,"EPSG:32635"
614,4,1,"FD",17,"tree","TER/BRO","Terminalia brownii",NA,NA,NA,NA,245,NA,3,NA,0,NA,20,NA,20,NA,1,NA,NA,7,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670264.439841664,1239107.14077925,"EPSG:32635"
614,4,1,"FD",18,"tree","TER/BRO","Terminalia brownii",NA,NA,NA,NA,246,NA,0,NA,6,NA,20,NA,19,NA,0.7,NA,NA,6,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670509.439841664,1239110.14077925,670263.439841664,1239116.14077925,"EPSG:32635"
615,3,1,"FSD",1,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,7,NA,2,NA,0,NA,26,NA,26,NA,1,NA,NA,11,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712424.821689194,1239921.21193191,712426.821689194,1239914.21193191,"EPSG:32635"
615,3,1,"FSD",2,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,7,NA,2,NA,0,NA,35,NA,35,NA,1.3,NA,NA,12,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712424.821689194,1239921.21193191,712426.821689194,1239914.21193191,"EPSG:32635"
